GENDER,CAR,REALITY,NO_OF_CHILD,INCOME,INCOME_TYPE,EDUCATION_TYPE,FAMILY_TYPE,HOUSE_TYPE,WORK_PHONE,PHONE,E_MAIL,FAMILY SIZE,BEGIN_MONTH,AGE,YEARS_EMPLOYED,TARGET
1,0,0,0,126000.0,State servant,Secondary / secondary special,Separated,House / apartment,1,1,0,1.0,8,57,8,0
1,0,0,0,126000.0,State servant,Secondary / secondary special,Separated,House / apartment,1,1,0,1.0,12,57,8,0
1,0,1,0,247500.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,0,1,0,1.0,6,55,10,0
1,0,1,0,247500.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,0,1,0,1.0,13,55,10,0
1,1,1,0,306000.0,Working,Higher education,Married,House / apartment,0,0,0,2.0,24,37,3,0
1,1,1,0,306000.0,Working,Higher education,Married,House / apartment,0,0,0,2.0,9,37,3,0
1,1,1,0,306000.0,Working,Higher education,Married,House / apartment,0,0,0,2.0,17,37,3,0
1,1,1,0,306000.0,Working,Higher education,Married,House / apartment,0,0,0,2.0,15,37,3,0
0,1,0,0,67500.0,Working,Higher education,Single / not married,House / apartment,0,0,0,1.0,52,35,6,0
0,1,0,0,67500.0,Working,Higher education,Single / not married,House / apartment,0,0,0,1.0,12,35,6,0
0,1,1,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,3.0,11,46,4,0
0,1,1,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,3.0,6,46,4,0
0,0,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,3.0,29,47,2,0
1,0,1,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,2.0,51,48,3,0
1,0,1,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,2.0,44,48,3,0
1,0,1,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,2.0,9,48,3,0
1,1,1,2,112500.0,Working,Higher education,Married,House / apartment,0,0,0,4.0,52,39,7,0
1,1,1,2,112500.0,Working,Higher education,Married,House / apartment,0,0,0,4.0,20,39,7,0
1,1,1,2,112500.0,Working,Higher education,Married,House / apartment,0,0,0,4.0,46,39,7,0
1,1,1,2,112500.0,Working,Higher education,Married,House / apartment,0,0,0,4.0,35,39,7,0
1,1,1,2,112500.0,Working,Higher education,Married,House / apartment,0,0,0,4.0,20,39,7,0
1,1,1,2,112500.0,Working,Higher education,Married,House / apartment,0,0,0,4.0,20,39,7,0
1,1,1,2,112500.0,Working,Higher education,Married,House / apartment,0,0,0,4.0,17,39,7,0
1,1,1,2,112500.0,Working,Higher education,Married,House / apartment,0,0,0,4.0,10,39,7,0
1,0,1,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,2.0,54,44,8,0
1,0,1,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,2.0,46,44,8,0
1,0,1,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,2.0,33,44,8,0
1,0,1,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,2.0,29,44,8,0
1,0,1,0,135000.0,State servant,Secondary / secondary special,Married,House / apartment,0,1,0,2.0,57,56,26,0
1,0,1,0,135000.0,State servant,Secondary / secondary special,Married,House / apartment,0,1,0,2.0,17,56,26,0
1,0,1,0,135000.0,State servant,Secondary / secondary special,Married,House / apartment,0,1,0,2.0,29,56,26,0
1,0,1,0,135000.0,State servant,Secondary / secondary special,Married,House / apartment,0,1,0,2.0,37,56,26,0
1,0,1,0,135000.0,State servant,Secondary / secondary special,Married,House / apartment,0,1,0,2.0,40,56,26,0
1,0,1,0,135000.0,State servant,Secondary / secondary special,Married,House / apartment,0,1,0,2.0,40,56,26,0
1,0,1,0,135000.0,State servant,Secondary / secondary special,Married,House / apartment,0,1,0,2.0,12,56,26,0
1,0,1,0,135000.0,State servant,Secondary / secondary special,Married,House / apartment,0,1,0,2.0,10,56,26,0
1,0,0,1,202500.0,Working,Higher education,Civil marriage,House / apartment,0,0,0,3.0,50,32,9,0
1,0,1,0,225000.0,Working,Higher education,Married,House / apartment,0,0,0,2.0,23,32,5,0
0,1,1,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,2.0,52,61,19,0
0,1,1,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,2.0,22,61,19,0
0,1,1,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,2.0,23,61,19,0
0,1,1,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,2.0,7,61,19,0
1,1,1,0,157500.0,Commercial associate,Higher education,Civil marriage,House / apartment,1,1,0,2.0,23,42,3,0
1,1,1,0,157500.0,Commercial associate,Higher education,Civil marriage,House / apartment,1,1,0,2.0,14,42,3,0
1,1,1,0,157500.0,Commercial associate,Higher education,Civil marriage,House / apartment,1,1,0,2.0,44,42,3,0
1,1,1,0,157500.0,Commercial associate,Higher education,Civil marriage,House / apartment,1,1,0,2.0,37,42,3,0
1,1,1,0,157500.0,Commercial associate,Higher education,Civil marriage,House / apartment,1,1,0,2.0,23,42,3,0
1,1,1,0,157500.0,Commercial associate,Higher education,Civil marriage,House / apartment,1,1,0,2.0,22,42,3,0
1,1,1,0,157500.0,Commercial associate,Higher education,Civil marriage,House / apartment,1,1,0,2.0,19,42,3,0
1,1,1,0,157500.0,Commercial associate,Higher education,Civil marriage,House / apartment,1,1,0,2.0,16,42,3,0
1,1,1,0,157500.0,Commercial associate,Higher education,Civil marriage,House / apartment,1,1,0,2.0,15,42,3,0
1,1,1,0,157500.0,Commercial associate,Higher education,Civil marriage,House / apartment,1,1,0,2.0,11,42,3,0
1,1,1,0,157500.0,Commercial associate,Higher education,Civil marriage,House / apartment,1,1,0,2.0,11,42,3,0
1,1,1,0,157500.0,Commercial associate,Higher education,Civil marriage,House / apartment,1,1,0,2.0,7,42,3,0
1,1,1,0,157500.0,Commercial associate,Higher education,Civil marriage,House / apartment,1,1,0,2.0,7,42,3,0
1,1,1,0,157500.0,Commercial associate,Higher education,Civil marriage,House / apartment,1,1,0,2.0,7,42,3,0
1,1,1,1,126000.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,3.0,34,34,0,0
0,0,1,0,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1.0,42,28,1,0
0,0,1,0,81000.0,Commercial associate,Higher education,Single / not married,House / apartment,0,1,0,1.0,36,27,5,0
0,0,1,0,81000.0,Commercial associate,Higher education,Single / not married,House / apartment,0,1,0,1.0,36,27,5,0
0,0,1,0,81000.0,Commercial associate,Higher education,Single / not married,House / apartment,0,1,0,1.0,2,27,5,0
0,0,1,0,81000.0,Commercial associate,Higher education,Single / not married,House / apartment,0,1,0,1.0,39,27,5,0
0,0,1,0,81000.0,Commercial associate,Higher education,Single / not married,House / apartment,0,1,0,1.0,0,27,5,0
0,0,1,0,81000.0,Commercial associate,Higher education,Single / not married,House / apartment,0,1,0,1.0,39,27,5,0
0,0,1,0,81000.0,Commercial associate,Higher education,Single / not married,House / apartment,0,1,0,1.0,35,27,5,0
0,0,1,0,81000.0,Commercial associate,Higher education,Single / not married,House / apartment,0,1,0,1.0,24,27,5,0
0,0,1,0,81000.0,Commercial associate,Higher education,Single / not married,House / apartment,0,1,0,1.0,18,27,5,0
0,0,1,0,81000.0,Commercial associate,Higher education,Single / not married,House / apartment,0,1,0,1.0,14,27,5,0
0,1,1,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2.0,54,41,7,0
0,1,1,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2.0,22,41,7,0
0,1,1,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2.0,22,41,7,0
0,1,1,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2.0,22,41,7,0
0,1,1,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2.0,22,41,7,0
0,1,1,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2.0,35,41,7,0
0,1,1,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2.0,18,41,7,0
0,1,1,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2.0,31,41,7,0
1,0,1,0,157500.0,Working,Higher education,Married,House / apartment,0,0,0,2.0,11,35,2,0
1,0,1,0,157500.0,Working,Higher education,Married,House / apartment,0,0,0,2.0,11,35,2,0
1,0,1,0,157500.0,Working,Higher education,Married,House / apartment,0,0,0,2.0,6,35,2,0
0,0,1,1,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,3.0,29,42,4,0
0,0,1,1,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,3.0,4,42,4,0
1,0,1,0,144000.0,State servant,Secondary / secondary special,Married,House / apartment,0,0,0,2.0,10,51,3,0
1,0,0,1,157500.0,Working,Higher education,Married,With parents,0,0,0,3.0,50,35,0,0
1,0,0,1,157500.0,Working,Higher education,Married,With parents,0,0,0,3.0,39,35,0,0
1,0,0,1,157500.0,Working,Higher education,Married,With parents,0,0,0,3.0,36,35,0,0
1,0,0,1,157500.0,Working,Higher education,Married,With parents,0,0,0,3.0,35,35,0,0
0,1,0,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1.0,42,40,4,0
0,1,0,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1.0,21,40,4,0
0,1,0,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1.0,15,40,4,0
0,0,0,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2.0,26,58,1,0
0,0,0,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2.0,5,58,1,0
0,0,0,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2.0,52,58,1,0
0,0,0,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2.0,27,58,1,0
0,0,0,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2.0,52,58,1,0
1,0,0,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2.0,46,42,7,0
1,0,0,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2.0,46,42,7,0
0,1,1,0,130500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,2.0,37,53,4,0
1,0,1,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,2.0,46,62,8,0
1,0,1,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,2.0,50,62,8,0
1,0,1,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,2.0,55,62,8,0
1,0,0,0,67500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,2.0,4,39,5,0
1,0,0,0,67500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,2.0,9,39,5,0
1,0,0,0,67500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,2.0,27,39,5,0
1,0,0,0,67500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,2.0,26,39,5,0
0,1,1,0,202500.0,Working,Secondary / secondary special,Single / not married,Rented apartment,0,0,0,1.0,12,29,2,0
1,1,1,1,135000.0,Working,Secondary / secondary special,Separated,House / apartment,1,1,0,2.0,24,32,2,0
1,1,1,1,135000.0,Working,Secondary / secondary special,Separated,House / apartment,1,1,0,2.0,50,32,2,0
1,1,1,1,135000.0,Working,Secondary / secondary special,Separated,House / apartment,1,1,0,2.0,6,32,2,0
1,1,1,1,135000.0,Working,Secondary / secondary special,Separated,House / apartment,1,1,0,2.0,10,32,2,0
1,1,1,1,135000.0,Working,Secondary / secondary special,Separated,House / apartment,1,1,0,2.0,6,32,2,0
1,1,1,1,135000.0,Working,Secondary / secondary special,Separated,House / apartment,1,1,0,2.0,31,32,2,0
0,0,1,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,4.0,31,43,4,0
0,0,1,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,4.0,31,43,4,0
0,0,1,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,4.0,10,43,4,0
0,0,1,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,4.0,28,43,4,0
0,0,1,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,4.0,31,43,4,0
0,0,1,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,4.0,11,43,4,0
0,0,1,2,148500.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,1,1,0,4.0,3,43,12,0
0,0,1,2,148500.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,1,1,0,4.0,0,43,12,0
0,0,1,2,148500.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,1,1,0,4.0,28,43,12,0
1,1,0,0,202500.0,State servant,Secondary / secondary special,Married,House / apartment,0,1,0,2.0,39,54,33,0
1,1,0,0,202500.0,State servant,Secondary / secondary special,Married,House / apartment,0,1,0,2.0,42,54,33,0
1,1,0,0,202500.0,State servant,Secondary / secondary special,Married,House / apartment,0,1,0,2.0,44,54,33,0
1,1,0,0,202500.0,State servant,Secondary / secondary special,Married,House / apartment,0,1,0,2.0,57,54,33,0
1,1,0,0,202500.0,State servant,Secondary / secondary special,Married,House / apartment,0,1,0,2.0,2,54,33,0
1,1,0,0,202500.0,State servant,Secondary / secondary special,Married,House / apartment,0,1,0,2.0,22,54,33,0
1,1,0,0,202500.0,State servant,Secondary / secondary special,Married,House / apartment,0,1,0,2.0,15,54,33,0
1,1,0,0,202500.0,State servant,Secondary / secondary special,Married,House / apartment,0,1,0,2.0,7,54,33,0
1,0,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,3.0,50,32,5,0
1,0,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,3.0,9,32,5,0
1,0,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,3.0,7,32,5,0
1,0,0,0,234000.0,State servant,Higher education,Civil marriage,House / apartment,0,0,1,2.0,53,60,14,0
1,0,0,0,234000.0,State servant,Higher education,Civil marriage,House / apartment,0,0,1,2.0,52,60,14,0
1,0,0,0,234000.0,State servant,Higher education,Civil marriage,House / apartment,0,0,1,2.0,50,60,14,0
1,0,0,0,234000.0,State servant,Higher education,Civil marriage,House / apartment,0,0,1,2.0,21,60,14,0
1,0,0,0,234000.0,State servant,Higher education,Civil marriage,House / apartment,0,0,1,2.0,49,60,14,0
1,0,0,0,234000.0,State servant,Higher education,Civil marriage,House / apartment,0,0,1,2.0,30,60,14,0
1,0,0,0,234000.0,State servant,Higher education,Civil marriage,House / apartment,0,0,1,2.0,58,60,14,0
1,0,0,0,234000.0,State servant,Higher education,Civil marriage,House / apartment,0,0,1,2.0,13,60,14,0
1,0,0,0,234000.0,State servant,Higher education,Civil marriage,House / apartment,0,0,1,2.0,12,60,14,0
1,0,0,0,234000.0,State servant,Higher education,Civil marriage,House / apartment,0,0,1,2.0,16,60,14,0
1,0,0,0,234000.0,State servant,Higher education,Civil marriage,House / apartment,0,0,1,2.0,58,60,14,0
1,0,0,0,234000.0,State servant,Higher education,Civil marriage,House / apartment,0,0,1,2.0,31,60,14,0
1,1,0,1,90000.0,Working,Incomplete higher,Married,Rented apartment,0,0,0,3.0,6,34,10,0
1,1,0,1,90000.0,Working,Incomplete higher,Married,Rented apartment,0,0,0,3.0,2,34,10,0
1,1,0,1,90000.0,Working,Incomplete higher,Married,Rented apartment,0,0,0,3.0,6,34,10,0
1,1,0,1,90000.0,Working,Incomplete higher,Married,Rented apartment,0,0,0,3.0,28,34,10,0
1,0,1,0,360000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0,0,0,2.0,48,50,9,0
1,0,1,0,360000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0,0,0,2.0,36,50,9,0
1,0,1,0,72000.0,Working,Secondary / secondary special,Widow,House / apartment,1,1,0,1.0,13,55,6,0
1,0,1,0,72000.0,Working,Secondary / secondary special,Widow,House / apartment,1,1,0,1.0,22,55,6,0
1,0,1,0,72000.0,Working,Secondary / secondary special,Widow,House / apartment,1,1,0,1.0,23,55,6,0
1,0,1,0,72000.0,Working,Secondary / secondary special,Widow,House / apartment,1,1,0,1.0,14,55,6,0
1,0,1,0,72000.0,Working,Secondary / secondary special,Widow,House / apartment,1,1,0,1.0,56,55,6,0
1,0,1,0,72000.0,Working,Secondary / secondary special,Widow,House / apartment,1,1,0,1.0,50,55,6,0
1,0,1,0,72000.0,Working,Secondary / secondary special,Widow,House / apartment,1,1,0,1.0,14,55,6,0
1,0,1,0,72000.0,Working,Secondary / secondary special,Widow,House / apartment,1,1,0,1.0,4,55,6,0
0,1,1,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2.0,60,43,7,0
0,1,1,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2.0,58,43,7,0
0,1,1,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2.0,44,43,7,0
0,1,1,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2.0,22,43,7,0
0,0,1,0,99000.0,Working,Higher education,Married,Co-op apartment,0,0,0,2.0,48,27,2,0
0,0,1,0,99000.0,Working,Higher education,Married,Co-op apartment,0,0,0,2.0,48,27,2,0
0,0,1,0,99000.0,Working,Higher education,Married,Co-op apartment,0,0,0,2.0,12,27,2,0
0,0,1,0,99000.0,Working,Higher education,Married,Co-op apartment,0,0,0,2.0,12,27,2,0
0,0,1,0,99000.0,Working,Higher education,Married,Co-op apartment,0,0,0,2.0,21,27,2,0
0,0,1,0,99000.0,Working,Higher education,Married,Co-op apartment,0,0,0,2.0,11,27,2,0
0,1,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2.0,6,43,5,0
0,1,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2.0,6,43,5,0
1,0,1,0,216000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1.0,40,49,8,0
1,0,1,0,216000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1.0,40,49,8,0
1,0,1,0,216000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1.0,28,49,8,0
1,0,1,0,216000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1.0,28,49,8,0
1,0,1,0,216000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1.0,16,49,8,0
1,0,1,0,216000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1.0,12,49,8,0
1,0,1,0,216000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1.0,12,49,8,0
1,0,1,0,216000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1.0,24,49,8,0
1,0,1,0,216000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1.0,28,49,8,0
1,0,1,0,216000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1.0,29,49,8,0
